match_stats_id,match_id,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced
2018-580-121-w,2018-580-121,16,1,79,58,44,13,13,2,2
2018-580-122-w,2018-580-122,22,5,151,107,81,20,25,7,10
2018-580-123-w,2018-580-123,9,6,81,46,38,24,14,1,2
2018-580-124-w,2018-580-124,5,4,86,51,41,18,13,5,5
2018-580-125-w,2018-580-125,11,5,170,108,84,31,25,9,11
2018-580-126-w,2018-580-126,7,2,127,86,60,26,20,2,4
2018-580-127-w,2018-580-127,4,2,102,61,46,21,18,5,9
2018-580-128-w,2018-580-128,11,2,166,108,73,38,22,12,14
2018-580-129-w,2018-580-129,3,2,116,79,50,17,19,11,17
2018-580-130-w,2018-580-130,2,2,121,68,48,24,18,6,11
2018-580-131-w,2018-580-131,21,9,118,74,64,21,17,7,8
2018-580-132-w,2018-580-132,14,4,121,71,53,30,21,7,12
2018-580-133-w,2018-580-133,15,5,111,69,54,21,15,6,6
2018-580-134-w,2018-580-134,9,5,130,74,55,36,21,2,4
2018-580-135-w,2018-580-135,15,2,86,62,46,17,14,5,5
2018-580-136-w,2018-580-136,1,2,78,47,40,21,15,1,1
2018-580-137-w,2018-580-137,10,5,77,54,45,11,15,2,4
2018-580-138-w,2018-580-138,8,0,66,36,28,20,12,1,2
2018-580-139-w,2018-580-139,12,1,89,69,56,11,15,2,2
2018-580-140-w,2018-580-140,15,5,134,67,48,36,20,5,9
2018-580-141-w,2018-580-141,4,1,66,38,30,20,13,1,2
2018-580-142-w,2018-580-142,13,13,94,50,38,21,16,2,6
2018-580-143-w,2018-580-143,16,5,143,85,62,34,20,10,12
2018-580-144-w,2018-580-144,3,2,84,46,36,22,14,5,6
2018-580-145-w,2018-580-145,3,2,35,21,17,9,6,3,3
2018-580-146-w,2018-580-146,11,7,142,98,78,22,21,8,9
2018-580-147-w,2018-580-147,6,2,91,61,44,15,13,7,8
2018-580-148-w,2018-580-148,17,5,115,76,54,20,16,12,14
2018-580-149-w,2018-580-149,13,7,121,75,55,26,20,4,7
2018-580-150-w,2018-580-150,8,5,132,90,68,17,20,5,9
2018-580-151-w,2018-580-151,10,2,87,63,45,13,15,4,6
2018-580-152-w,2018-580-152,16,3,90,60,42,19,16,4,7
2018-580-153-w,2018-580-153,5,4,87,56,47,14,16,1,3
2018-580-154-w,2018-580-154,4,2,110,69,50,27,17,2,2
2018-580-155-w,2018-580-155,21,2,112,75,58,21,17,9,11
2018-580-156-w,2018-580-156,14,1,86,61,51,10,14,4,4
2018-580-157-w,2018-580-157,28,4,78,46,39,21,14,0,0
2018-580-158-w,2018-580-158,6,6,122,63,48,26,19,11,16
2018-580-159-w,2018-580-159,6,4,158,104,65,31,22,14,19
2018-580-160-w,2018-580-160,19,7,151,91,73,32,23,4,5
2018-580-161-w,2018-580-161,10,1,85,55,40,17,15,2,5
2018-580-162-w,2018-580-162,13,4,147,89,68,33,23,3,5
2018-580-163-w,2018-580-163,19,3,70,39,34,18,13,2,3
2018-580-164-w,2018-580-164,12,3,81,58,45,14,14,2,2
2018-580-201-w,2018-580-201,4,1,94,69,55,15,16,4,5
2018-580-202-w,2018-580-202,7,5,117,65,45,28,19,4,8
2018-580-203-w,2018-580-203,6,4,80,38,34,20,13,1,2
2018-580-204-w,2018-580-204,19,8,107,61,48,23,15,6,8
2018-580-205-w,2018-580-205,5,0,33,20,15,9,5,4,4
2018-580-206-w,2018-580-206,32,8,175,109,91,26,25,12,14
2018-580-207-w,2018-580-207,14,3,93,58,51,18,16,0,0
2018-580-208-w,2018-580-208,20,0,61,41,38,18,14,0,0
2018-580-209-w,2018-580-209,8,9,147,101,78,13,24,6,11
2018-580-210-w,2018-580-210,5,14,122,60,50,25,20,3,8
2018-580-211-w,2018-580-211,17,3,97,69,58,14,17,1,2
2018-580-212-w,2018-580-212,9,8,158,78,66,36,24,7,11
2018-580-213-w,2018-580-213,9,1,64,43,40,13,13,0,0
2018-580-214-w,2018-580-214,6,7,89,46,37,27,14,1,1
2018-580-215-w,2018-580-215,9,3,91,48,40,22,13,5,5
2018-580-216-w,2018-580-216,53,10,207,137,117,37,34,11,12
2018-580-217-w,2018-580-217,21,8,149,86,72,24,23,4,8
2018-580-218-w,2018-580-218,19,8,132,80,62,26,22,7,12
2018-580-219-w,2018-580-219,16,2,160,108,79,27,25,6,8
2018-580-220-w,2018-580-220,11,1,66,47,38,15,13,2,2
2018-580-221-w,2018-580-221,5,11,117,77,56,18,18,5,8
2018-580-222-w,2018-580-222,6,4,83,49,45,21,15,3,3
2018-580-223-w,2018-580-223,3,4,77,46,39,20,13,2,3
2018-580-224-w,2018-580-224,25,1,103,70,55,19,18,1,2
2018-580-225-w,2018-580-225,13,14,143,86,60,18,20,9,16
2018-580-226-w,2018-580-226,6,5,117,61,42,35,17,2,4
2018-580-227-w,2018-580-227,12,2,109,64,51,20,17,6,9
2018-580-228-w,2018-580-228,13,3,142,90,73,25,22,2,3
2018-580-229-w,2018-580-229,14,7,130,73,60,30,20,10,12
2018-580-230-w,2018-580-230,2,2,110,77,50,12,19,3,9
2018-580-231-w,2018-580-231,7,4,69,48,42,10,12,1,1
2018-580-232-w,2018-580-232,17,1,92,53,44,26,16,2,3
2018-580-301-w,2018-580-301,4,0,79,51,34,19,12,1,2
2018-580-302-w,2018-580-302,13,4,118,69,49,28,19,7,10
2018-580-303-w,2018-580-303,14,4,142,105,81,21,23,3,4
2018-580-304-w,2018-580-304,16,2,103,70,58,20,17,5,6
2018-580-305-w,2018-580-305,13,15,142,89,68,20,20,11,15
2018-580-306-w,2018-580-306,28,3,146,96,76,32,23,3,5
2018-580-307-w,2018-580-307,20,2,133,82,58,32,24,2,7
2018-580-308-w,2018-580-308,23,7,175,101,86,52,31,2,2
2018-580-309-w,2018-580-309,9,2,87,52,37,21,15,1,3
2018-580-310-w,2018-580-310,13,0,131,100,80,18,23,6,8
2018-580-311-w,2018-580-311,2,3,87,55,44,16,13,6,6
2018-580-312-w,2018-580-312,5,3,142,107,83,17,24,3,6
2018-580-313-w,2018-580-313,3,6,142,92,65,24,21,11,14
2018-580-314-w,2018-580-314,20,5,94,56,43,16,13,7,9
2018-580-315-w,2018-580-315,12,0,73,50,39,13,13,0,1
2018-580-316-w,2018-580-316,12,1,94,61,49,14,15,1,2
2018-580-401-w,2018-580-401,7,4,146,100,63,28,20,15,18
2018-580-402-w,2018-580-402,20,4,133,83,67,25,22,2,6
2018-580-403-w,2018-580-403,16,7,158,111,90,19,23,2,5
2018-580-404-w,2018-580-404,25,3,128,80,64,28,21,5,6
2018-580-405-w,2018-580-405,20,4,186,138,101,26,26,10,12
2018-580-406-w,2018-580-406,1,2,136,91,59,21,18,14,19
2018-580-407-w,2018-580-407,10,1,89,42,32,27,14,7,9
2018-580-408-w,2018-580-408,6,2,81,48,40,25,15,0,0
2018-580-501-w,2018-580-501,20,8,138,93,72,17,20,8,10
2018-580-502-w,2018-580-502,13,4,124,80,60,19,19,6,9
2018-580-503-w,2018-580-503,7,3,107,81,57,16,16,6,8
2018-580-504-w,2018-580-504,15,5,96,60,50,19,16,3,5
2018-580-601-w,2018-580-601,11,1,89,50,45,22,14,2,2
2018-580-602-w,2018-580-602,9,1,37,16,15,15,7,1,1
2018-580-701-w,2018-580-701,24,4,139,84,67,32,23,7,9
2018-520-100-w,2018-520-100,2,3,109,63,47,27,16,5,7
2018-520-101-w,2018-520-101,10,0,76,52,42,16,14,3,3
2018-520-102-w,2018-520-102,5,5,156,72,52,39,21,13,18
2018-520-103-w,2018-520-103,7,2,60,38,32,11,11,0,1
2018-520-104-w,2018-520-104,4,5,85,46,35,23,15,2,4
2018-520-105-w,2018-520-105,6,2,95,53,38,22,14,6,9
2018-520-106-w,2018-520-106,4,6,103,61,40,19,14,4,8
2018-520-107-w,2018-520-107,14,0,149,97,75,25,26,4,8
2018-520-108-w,2018-520-108,1,2,66,49,42,8,12,1,1
2018-520-109-w,2018-520-109,16,3,122,88,66,23,20,3,3
2018-520-110-w,2018-520-110,3,3,159,106,65,30,24,12,18
2018-520-111-w,2018-520-111,10,2,105,62,52,26,19,2,3
2018-520-112-w,2018-520-112,5,2,83,50,36,16,13,8,11
2018-520-113-w,2018-520-113,8,2,96,59,50,19,14,9,9
2018-520-114-w,2018-520-114,5,5,93,50,34,24,14,4,7
2018-520-115-w,2018-520-115,18,4,68,44,39,13,13,2,3
2018-520-116-w,2018-520-116,13,5,92,57,48,22,17,0,1
2018-520-117-w,2018-520-117,6,1,99,65,50,21,17,3,4
2018-520-118-w,2018-520-118,5,4,64,27,20,26,11,4,5
2018-520-119-w,2018-520-119,6,6,95,47,39,31,14,9,9
2018-520-120-w,2018-520-120,3,3,81,51,34,17,13,3,5
2018-520-121-w,2018-520-121,6,2,97,58,41,21,14,5,7
2018-520-122-w,2018-520-122,4,4,96,56,42,22,15,1,3
2018-520-123-w,2018-520-123,2,7,76,41,35,20,14,4,5
2018-520-124-w,2018-520-124,28,0,96,70,63,20,17,2,2
2018-520-125-w,2018-520-125,14,4,141,84,69,27,20,6,7
2018-520-126-w,2018-520-126,11,4,116,76,53,25,18,6,8
2018-520-127-w,2018-520-127,19,7,172,113,89,22,26,4,9
2018-520-128-w,2018-520-128,3,2,76,45,34,19,15,2,4
2018-520-129-w,2018-520-129,11,3,133,84,57,23,22,6,12
2018-520-130-w,2018-520-130,10,6,120,69,54,29,19,4,6
2018-520-131-w,2018-520-131,9,2,94,57,41,24,16,2,4
2018-520-132-w,2018-520-132,18,4,123,67,50,29,22,9,14
2018-520-133-w,2018-520-133,4,3,100,71,58,22,16,4,4
2018-520-134-w,2018-520-134,10,5,128,75,55,28,21,6,10
2018-520-135-w,2018-520-135,1,7,94,49,37,24,16,8,11
2018-520-136-w,2018-520-136,16,5,131,70,51,35,21,9,12
2018-520-137-w,2018-520-137,13,2,171,111,87,35,29,5,7
2018-520-138-w,2018-520-138,6,3,98,68,50,17,16,6,7
2018-520-139-w,2018-520-139,4,1,149,97,65,27,21,6,10
2018-520-140-w,2018-520-140,7,2,150,87,63,34,24,7,12
2018-520-141-w,2018-520-141,3,0,48,30,21,10,8,2,4
2018-520-142-w,2018-520-142,4,2,183,115,77,32,27,16,25
2018-520-143-w,2018-520-143,6,1,85,59,43,14,15,4,7
2018-520-144-w,2018-520-144,11,10,183,120,83,28,28,10,17
2018-520-145-w,2018-520-145,15,11,158,96,72,29,24,11,15
2018-520-146-w,2018-520-146,11,5,143,67,51,45,24,7,10
2018-520-147-w,2018-520-147,6,5,86,52,46,20,15,2,3
2018-520-148-w,2018-520-148,1,3,78,49,36,12,13,4,6
2018-520-149-w,2018-520-149,8,2,136,70,58,39,22,4,5
2018-520-150-w,2018-520-150,4,2,91,59,51,20,18,1,2
2018-520-151-w,2018-520-151,9,7,116,66,47,30,19,13,16
2018-520-152-w,2018-520-152,1,1,96,52,44,27,16,10,10
2018-520-153-w,2018-520-153,23,5,139,68,57,32,20,3,7
2018-520-154-w,2018-520-154,15,2,118,66,52,28,19,4,5
2018-520-155-w,2018-520-155,11,3,95,52,42,23,14,6,6
2018-520-156-w,2018-520-156,9,2,76,45,37,19,14,3,4
2018-520-157-w,2018-520-157,4,0,31,21,15,7,5,1,1
2018-520-158-w,2018-520-158,17,2,83,56,47,15,15,1,3
2018-520-159-w,2018-520-159,2,5,138,84,63,32,24,6,9
2018-520-160-w,2018-520-160,1,1,85,58,41,17,13,9,10
2018-520-161-w,2018-520-161,5,8,121,78,51,17,22,7,15
2018-520-162-w,2018-520-162,5,1,77,35,30,26,13,6,6
2018-520-163-w,2018-520-163,11,0,52,31,27,17,11,0,0
2018-520-164-w,2018-520-164,4,3,60,34,29,17,11,4,4
2018-520-165-w,2018-520-165,5,2,89,61,48,16,16,2,3
2018-520-166-w,2018-520-166,3,4,140,92,70,29,23,8,11
2018-520-167-w,2018-520-167,5,7,166,95,71,29,25,12,18
2018-520-168-w,2018-520-168,0,3,67,42,36,15,12,1,1
2018-520-169-w,2018-520-169,12,3,83,54,42,17,16,1,4
2018-520-170-w,2018-520-170,8,3,128,62,52,39,20,4,5
2018-520-171-w,2018-520-171,21,3,113,69,59,26,20,2,3
2018-520-172-w,2018-520-172,9,4,126,72,55,31,20,6,7
2018-520-173-w,2018-520-173,8,5,118,77,59,18,19,4,7
2018-520-174-w,2018-520-174,1,1,92,60,43,16,13,6,7
2018-520-175-w,2018-520-175,2,5,89,40,33,27,15,4,6
2018-520-176-w,2018-520-176,38,4,125,85,76,29,22,0,0
2018-520-177-w,2018-520-177,10,2,150,106,78,20,25,5,9
2018-520-178-w,2018-520-178,1,3,79,58,45,10,14,3,5
2018-520-179-w,2018-520-179,11,3,78,49,40,17,14,1,2
2018-520-180-w,2018-520-180,2,5,75,40,33,17,13,1,2
2018-520-181-w,2018-520-181,5,3,87,56,39,18,14,4,6
2018-520-182-w,2018-520-182,3,1,87,64,47,11,13,3,6
2018-520-183-w,2018-520-183,6,2,151,107,81,23,22,19,21
2018-520-184-w,2018-520-184,3,1,87,44,35,24,16,3,5
2018-520-185-w,2018-520-185,3,5,99,69,49,18,16,4,7
2018-520-186-w,2018-520-186,5,3,92,66,47,13,13,6,7
2018-520-187-w,2018-520-187,17,9,165,98,76,37,30,3,7
2018-520-188-w,2018-520-188,5,7,103,63,48,23,18,5,8
2018-520-189-w,2018-520-189,7,2,112,69,45,31,18,2,4
2018-520-190-w,2018-520-190,1,7,143,89,67,23,22,7,12
2018-520-191-w,2018-520-191,9,4,103,58,45,24,18,2,5
2018-520-192-w,2018-520-192,10,3,120,64,47,33,21,6,10
2018-520-193-w,2018-520-193,13,6,142,80,61,30,21,5,9
2018-520-194-w,2018-520-194,3,4,161,106,64,26,25,4,14
2018-520-195-w,2018-520-195,9,7,135,77,60,27,23,5,10
2018-520-196-w,2018-520-196,3,2,63,39,33,17,13,1,2
2018-520-197-w,2018-520-197,4,2,72,39,32,22,13,0,0
2018-520-198-w,2018-520-198,8,1,97,60,42,21,15,3,5
2018-520-199-w,2018-520-199,18,6,119,78,66,28,20,2,2
2018-520-200-w,2018-520-200,9,1,67,41,36,20,14,0,0
2018-520-201-w,2018-520-201,7,5,141,91,64,22,24,5,11
2018-520-202-w,2018-520-202,17,1,99,73,61,17,17,1,1
2018-520-203-w,2018-520-203,8,1,89,60,46,14,15,3,5
2018-520-204-w,2018-520-204,4,9,177,101,63,40,26,12,20
2018-520-205-w,2018-520-205,4,3,113,79,57,18,18,4,8
2018-520-206-w,2018-520-206,10,3,128,81,56,26,21,3,8
2018-520-207-w,2018-520-207,2,3,107,75,52,14,15,7,10
2018-520-208-w,2018-520-208,7,7,128,84,61,25,19,5,7
2018-520-209-w,2018-520-209,3,1,86,60,46,17,13,6,6
2018-520-210-w,2018-520-210,5,2,91,55,43,20,15,3,4
2018-520-211-w,2018-520-211,8,7,173,113,68,31,26,11,19
2018-520-212-w,2018-520-212,4,3,91,60,42,19,15,3,5
2018-520-213-w,2018-520-213,2,8,155,101,61,25,24,11,21
2018-520-214-w,2018-520-214,8,4,153,91,68,33,24,9,12
2018-520-215-w,2018-520-215,6,1,91,59,45,20,15,2,2
2018-520-216-w,2018-520-216,8,1,113,77,56,21,19,2,4
2018-520-217-w,2018-520-217,3,0,96,70,44,18,14,4,5
2018-520-218-w,2018-520-218,9,7,95,65,55,17,18,0,1
2018-520-219-w,2018-520-219,17,4,152,103,76,24,24,12,17
2018-520-220-w,2018-520-220,1,3,129,74,45,30,18,15,20
2018-520-221-w,2018-520-221,19,2,141,87,69,29,23,8,11
2018-520-222-w,2018-520-222,6,5,157,117,73,19,20,11,17
2018-520-223-w,2018-520-223,5,3,67,42,33,17,13,2,2
2018-520-224-w,2018-520-224,0,3,83,51,37,21,13,7,7
2018-520-225-w,2018-520-225,6,2,94,63,52,19,16,5,6
2018-520-226-w,2018-520-226,0,3,82,56,46,12,14,2,3
2018-540-100-w,2018-540-100,8,1,63,45,41,11,13,0,0
2018-540-101-w,2018-540-101,10,5,129,86,63,23,21,4,8
2018-540-102-w,2018-540-102,36,9,139,96,77,19,22,6,8
2018-540-103-w,2018-540-103,17,6,156,96,86,32,28,2,4
2018-540-104-w,2018-540-104,5,5,109,59,42,29,18,7,11
2018-540-105-w,2018-540-105,9,3,75,43,37,19,13,3,3
2018-540-106-w,2018-540-106,0,5,94,57,45,16,13,9,10
2018-540-107-w,2018-540-107,8,2,89,41,36,28,14,3,4
2018-540-108-w,2018-540-108,15,3,72,42,39,17,13,4,4
2018-540-109-w,2018-540-109,20,8,174,108,72,34,24,17,22
2018-540-110-w,2018-540-110,6,3,137,89,70,29,21,6,7
2018-540-111-w,2018-540-111,11,10,116,67,56,23,17,6,7
2018-540-112-w,2018-540-112,11,2,81,46,39,22,15,2,3
2018-540-113-w,2018-540-113,36,7,144,93,74,28,26,4,7
2018-540-114-w,2018-540-114,6,3,57,32,29,15,12,0,1
2018-540-115-w,2018-540-115,20,3,79,54,45,18,15,1,1
2018-540-116-w,2018-540-116,21,4,78,46,41,20,14,5,5
2018-540-117-w,2018-540-117,13,4,142,98,67,24,23,12,17
2018-540-118-w,2018-540-118,5,8,142,80,62,32,24,7,11
2018-540-119-w,2018-540-119,20,3,120,80,62,23,21,7,9
2018-540-120-w,2018-540-120,17,7,118,73,58,17,18,7,10
2018-540-121-w,2018-540-121,9,2,100,66,46,25,15,9,10
2018-540-122-w,2018-540-122,8,3,109,62,48,34,20,7,9
2018-540-123-w,2018-540-123,18,7,68,37,33,21,13,0,0
2018-540-124-w,2018-540-124,28,3,88,61,50,18,16,2,2
2018-540-125-w,2018-540-125,10,5,178,120,93,24,28,8,11
2018-540-126-w,2018-540-126,17,5,127,79,63,31,23,6,9
2018-540-127-w,2018-540-127,10,7,128,82,58,29,21,7,10
2018-540-128-w,2018-540-128,17,6,123,87,66,22,23,6,8
2018-540-129-w,2018-540-129,7,10,89,39,32,31,15,1,1
2018-540-130-w,2018-540-130,5,6,108,63,44,20,17,8,13
2018-540-131-w,2018-540-131,9,2,136,87,71,17,20,10,14
2018-540-132-w,2018-540-132,10,2,56,27,25,23,12,0,0
2018-540-133-w,2018-540-133,17,4,125,92,68,19,22,6,10
2018-540-134-w,2018-540-134,6,3,107,61,46,23,16,7,10
2018-540-135-w,2018-540-135,10,4,155,99,68,36,23,13,15
2018-540-136-w,2018-540-136,8,1,73,50,42,14,14,2,3
2018-540-137-w,2018-540-137,11,5,96,60,49,23,18,0,2
2018-540-138-w,2018-540-138,14,4,133,77,64,31,22,8,10
2018-540-139-w,2018-540-139,0,2,57,40,33,12,12,0,1
2018-540-140-w,2018-540-140,42,6,144,105,87,22,24,5,5
2018-540-141-w,2018-540-141,12,7,152,88,67,37,24,9,12
2018-540-142-w,2018-540-142,12,3,94,63,48,22,15,4,4
2018-540-143-w,2018-540-143,8,7,123,86,66,14,19,3,6
2018-540-144-w,2018-540-144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-540-145-w,2018-540-145,19,7,140,80,62,39,27,3,6
2018-540-146-w,2018-540-146,8,3,90,51,44,23,17,3,5
2018-540-147-w,2018-540-147,9,1,63,43,40,13,13,0,0
2018-540-148-w,2018-540-148,22,2,79,54,45,14,14,4,4
2018-540-149-w,2018-540-149,18,1,66,42,39,14,14,1,2
2018-540-150-w,2018-540-150,20,7,121,72,53,26,18,5,7
2018-540-151-w,2018-540-151,21,7,120,66,56,31,20,7,8
2018-540-152-w,2018-540-152,10,4,161,105,88,27,27,4,6
2018-540-153-w,2018-540-153,3,0,74,34,28,23,13,1,3
2018-540-154-w,2018-540-154,3,5,86,39,32,28,14,4,5
2018-540-155-w,2018-540-155,6,3,81,48,40,22,15,1,2
2018-540-156-w,2018-540-156,6,4,74,44,30,18,12,3,5
2018-540-157-w,2018-540-157,13,3,137,99,71,22,21,9,11
2018-540-158-w,2018-540-158,6,3,103,79,61,16,18,3,3
2018-540-159-w,2018-540-159,7,8,96,52,44,22,18,0,3
2018-540-160-w,2018-540-160,8,6,126,67,51,38,24,5,8
2018-540-161-w,2018-540-161,13,10,90,63,45,12,15,5,8
2018-540-162-w,2018-540-162,3,0,98,73,58,17,18,4,5
2018-540-163-w,2018-540-163,3,4,76,56,44,11,13,3,4
2018-540-164-w,2018-540-164,16,0,61,43,40,12,13,0,0
2018-540-165-w,2018-540-165,31,7,195,110,96,56,36,2,3
2018-540-166-w,2018-540-166,9,3,116,68,50,27,19,3,6
2018-540-167-w,2018-540-167,10,5,86,52,42,21,14,5,5
2018-540-168-w,2018-540-168,17,5,93,60,54,15,16,2,2
2018-540-169-w,2018-540-169,12,3,131,81,61,27,23,3,7
2018-540-170-w,2018-540-170,24,2,116,77,65,27,20,4,4
2018-540-171-w,2018-540-171,34,3,127,83,70,23,21,4,5
2018-540-172-w,2018-540-172,14,0,143,96,63,31,26,7,13
2018-540-173-w,2018-540-173,6,1,198,147,101,28,31,7,11
2018-540-174-w,2018-540-174,16,5,163,109,78,33,25,7,10
2018-540-175-w,2018-540-175,34,5,115,80,68,19,19,1,2
2018-540-176-w,2018-540-176,64,3,154,121,97,20,28,3,3
2018-540-177-w,2018-540-177,8,5,177,105,71,42,27,15,20
2018-540-178-w,2018-540-178,18,3,127,81,62,27,23,2,5
2018-540-179-w,2018-540-179,4,6,121,68,52,28,18,4,5
2018-540-180-w,2018-540-180,34,6,167,108,88,24,26,14,17
2018-540-181-w,2018-540-181,22,2,98,53,45,27,18,2,4
2018-540-182-w,2018-540-182,10,1,76,45,39,26,16,0,0
2018-540-183-w,2018-540-183,15,0,61,46,41,8,12,3,3
2018-540-184-w,2018-540-184,19,9,80,47,43,18,16,2,4
2018-540-185-w,2018-540-185,24,4,131,84,64,27,21,4,7
2018-540-186-w,2018-540-186,14,7,132,82,58,22,22,6,12
2018-540-187-w,2018-540-187,11,3,148,100,78,26,26,6,7
2018-540-188-w,2018-540-188,13,1,53,32,31,17,12,0,0
2018-540-189-w,2018-540-189,9,10,116,74,60,16,19,8,11
2018-540-190-w,2018-540-190,6,2,88,49,44,24,16,6,7
2018-540-191-w,2018-540-191,14,10,124,72,58,24,20,4,8
2018-540-192-w,2018-540-192,17,7,111,74,54,17,17,7,9
2018-540-193-w,2018-540-193,5,4,92,49,34,24,13,6,7
2018-540-194-w,2018-540-194,6,7,141,80,62,37,22,6,8
2018-540-195-w,2018-540-195,5,3,101,67,43,24,15,11,13
2018-540-196-w,2018-540-196,10,2,74,40,37,23,15,0,0
2018-540-197-w,2018-540-197,8,1,139,93,64,22,25,4,11
2018-540-198-w,2018-540-198,18,2,109,83,64,16,20,1,2
2018-540-199-w,2018-540-199,22,4,88,61,53,15,17,3,4
2018-540-200-w,2018-540-200,11,2,104,74,60,16,17,2,2
2018-540-201-w,2018-540-201,28,3,109,76,66,21,21,3,5
2018-540-202-w,2018-540-202,21,3,73,60,50,7,14,0,0
2018-540-203-w,2018-540-203,11,3,75,51,37,11,13,3,6
2018-540-204-w,2018-540-204,33,9,137,94,76,20,23,3,5
2018-540-205-w,2018-540-205,18,2,104,77,63,15,19,4,5
2018-540-206-w,2018-540-206,7,1,86,60,48,18,16,0,1
2018-540-207-w,2018-540-207,18,8,157,109,80,28,25,10,13
2018-540-208-w,2018-540-208,7,6,96,55,44,20,17,3,6
2018-540-209-w,2018-540-209,7,2,139,93,66,29,22,7,8
2018-540-210-w,2018-540-210,17,2,132,98,73,20,19,13,14
2018-540-211-w,2018-540-211,5,1,76,44,34,23,13,3,3
2018-540-212-w,2018-540-212,13,0,76,51,46,13,14,4,4
2018-540-213-w,2018-540-213,20,6,158,103,84,30,27,1,5
2018-540-214-w,2018-540-214,37,6,107,71,63,21,20,0,0
2018-540-215-w,2018-540-215,22,2,100,77,68,14,18,1,1
2018-540-216-w,2018-540-216,2,1,65,46,36,11,13,1,3
2018-540-217-w,2018-540-217,7,7,147,96,76,27,23,7,8
2018-540-218-w,2018-540-218,27,4,169,111,83,27,25,10,15
2018-540-219-w,2018-540-219,9,1,73,50,39,17,14,0,1
2018-540-220-w,2018-540-220,27,3,208,139,106,36,34,9,12
2018-540-221-w,2018-540-221,26,4,120,87,78,18,22,1,1
2018-540-222-w,2018-540-222,6,3,91,61,52,12,17,4,7
2018-540-223-w,2018-540-223,3,5,166,116,86,31,28,5,7
2018-540-224-w,2018-540-224,49,4,278,198,166,47,49,3,5
2018-540-225-w,2018-540-225,23,4,176,125,95,24,29,7,11
2018-540-226-w,2018-540-226,6,4,94,68,52,17,15,7,7
2018-560-100-w,2018-560-100,2,3,45,28,20,8,8,1,3
2018-560-101-w,2018-560-101,13,3,89,54,44,15,15,4,6
2018-560-102-w,2018-560-102,27,4,171,106,86,37,28,4,7
2018-560-103-w,2018-560-103,7,1,66,42,37,15,13,0,0
2018-560-104-w,2018-560-104,10,2,76,53,41,15,13,1,2
2018-560-105-w,2018-560-105,4,7,140,85,57,27,22,9,14
2018-560-106-w,2018-560-106,9,2,74,51,43,13,14,1,1
2018-560-107-w,2018-560-107,21,6,131,78,61,24,20,9,12
2018-560-108-w,2018-560-108,13,2,65,45,42,11,13,1,1
2018-560-109-w,2018-560-109,16,2,90,54,49,21,15,1,1
2018-560-110-w,2018-560-110,18,13,176,97,66,36,25,14,22
2018-560-111-w,2018-560-111,6,3,82,52,37,16,14,2,4
2018-560-112-w,2018-560-112,4,9,99,54,38,17,14,8,13
2018-560-113-w,2018-560-113,12,6,99,58,51,25,18,0,0
2018-560-114-w,2018-560-114,12,13,118,70,55,21,18,8,11
2018-560-115-w,2018-560-115,28,7,185,108,83,43,28,9,11
2018-560-116-w,2018-560-116,11,2,64,44,35,11,13,0,2
2018-560-117-w,2018-560-117,14,5,113,66,50,24,15,6,7
2018-560-118-w,2018-560-118,8,6,123,70,53,34,22,3,5
2018-560-119-w,2018-560-119,8,9,93,61,47,17,15,10,12
2018-560-120-w,2018-560-120,17,2,118,76,61,21,19,8,10
2018-560-121-w,2018-560-121,4,4,138,89,71,22,20,10,12
2018-560-122-w,2018-560-122,17,3,79,56,50,12,15,0,0
2018-560-123-w,2018-560-123,8,2,117,58,43,33,16,6,7
2018-560-124-w,2018-560-124,20,1,84,63,54,12,17,1,2
2018-560-125-w,2018-560-125,21,7,126,76,63,25,21,9,11
2018-560-126-w,2018-560-126,18,11,128,81,60,23,20,6,9
2018-560-127-w,2018-560-127,10,5,115,71,49,21,18,9,13
2018-560-128-w,2018-560-128,26,16,106,53,48,28,19,1,4
2018-560-129-w,2018-560-129,5,3,78,42,29,25,13,2,3
2018-560-130-w,2018-560-130,9,7,101,56,43,28,15,2,3
2018-560-131-w,2018-560-131,6,3,111,68,46,25,15,7,8
2018-560-132-w,2018-560-132,13,6,74,42,32,13,11,7,9
2018-560-133-w,2018-560-133,13,4,103,60,46,23,16,5,7
2018-560-134-w,2018-560-134,8,1,58,37,30,16,11,1,1
2018-560-135-w,2018-560-135,10,3,121,73,54,26,19,5,7
2018-560-136-w,2018-560-136,24,9,154,80,61,37,20,14,17
2018-560-137-w,2018-560-137,11,8,93,50,46,24,16,4,4
2018-560-138-w,2018-560-138,14,8,134,76,67,29,23,2,4
2018-560-139-w,2018-560-139,7,2,93,54,37,25,15,3,5
2018-560-140-w,2018-560-140,1,3,99,52,37,27,15,3,5
2018-560-141-w,2018-560-141,15,12,187,112,75,40,24,15,19
2018-560-142-w,2018-560-142,12,6,113,75,55,20,18,4,7
2018-560-143-w,2018-560-143,4,1,56,31,27,21,12,0,0
2018-560-144-w,2018-560-144,19,16,173,92,66,41,23,16,21
2018-560-145-w,2018-560-145,13,6,154,93,70,35,22,7,8
2018-560-146-w,2018-560-146,6,5,126,73,47,29,21,9,14
2018-560-147-w,2018-560-147,10,2,64,40,33,15,12,0,0
